 10 
 1000 49559 
 18 303 43 
 18 317 -86 
 18 319 -12 
 18 327 -16 
 18 338 25 
 18 345 74 
 18 357 -61 
 18 362 -50 
 18 365 4 
 18 375 -74 
 18 377 22 
 18 382 18 
 18 385 -65 
 18 386 49 
 18 388 79 
 18 392 -43 
 18 395 -61 
 18 400 -74 
 18 412 -84 
 18 417 -3 
 18 418 -45 
 18 420 40 
 18 423 84 
 18 426 -47 
 18 459 61 
 18 463 27 
 18 472 -61 
 18 477 -43 
 18 489 -25 
 18 499 -46 
 18 519 -58 
 18 535 35 
 18 539 50 
 18 558 -24 
 18 571 12 
 18 576 -84 
 18 596 -50 
 18 606 -36 
 18 611 -73 
 18 613 -64 
 18 614 10 
 18 626 44 
 18 634 -3 
 18 647 16 
 18 654 50 
 18 671 87 
 18 719 -23 
 18 735 -2 
 18 747 6 
 18 748 89 
 18 772 -15 
 18 783 29 
 18 785 70 
 18 788 -3 
 18 822 -52 
 18 834 25 
 18 837 -37 
 18 846 19 
 18 872 -64 
 18 898 2 
 18 924 -94 
 18 933 29 
 18 938 24 
 18 949 1 
 18 956 -3 
 18 958 -2 
 18 983 -4 
 18 986 56 
 18 987 10 
 18 992 -50 
 19 20 -95 
 19 25 73 
 19 28 -50 
 19 44 41 
 19 49 28 
 19 50 -8 
 19 52 74 
 19 58 -85 
 19 62 -63 
 19 64 7 
 19 82 37 
 19 91 78 
 19 94 -61 
 19 106 -19 
 19 121 -70 
 19 127 -77 
 19 130 53 
 19 142 26 
 19 151 -1 
 19 220 -58 
 19 231 -21 
 19 238 47 
 19 241 30 
 19 245 -13 
 19 267 91 
 19 289 30 
 19 290 -88 
 19 299 87 
 19 301 -17 
 19 309 90 
 19 328 -92 
 19 329 -68 
 19 334 -77 
 19 335 2 
 19 360 20 
 19 366 -81 
 19 374 -21 
 19 387 21 
 19 397 -59 
 19 402 -4 
 19 406 -70 
 19 416 43 
 19 440 50 
 19 443 11 
 19 450 17 
 19 452 -65 
 19 462 26 
 19 465 60 
 19 472 96 
 19 475 -70 
 19 478 79 
 19 483 -45 
 19 484 31 
 19 503 69 
 19 506 -2 
 19 513 33 
 19 516 -54 
 19 535 -44 
 19 541 32 
 19 547 33 
 19 548 32 
 19 551 79 
 19 571 18 
 19 582 21 
 19 602 84 
 19 604 -46 
 19 613 38 
 19 622 -46 
 19 637 88 
 19 649 -14 
 19 660 77 
 19 679 -64 
 19 688 96 
 19 694 -91 
 19 700 14 
 19 743 17 
 19 752 -38 
 19 782 85 
 19 801 -66 
 19 827 -66 
 19 831 51 
 19 832 -89 
 19 837 62 
 19 859 -75 
 19 860 58 
 19 863 26 
 19 874 24 
 19 900 -45 
 19 909 7 
 19 914 -92 
 19 919 -45 
 19 925 10 
 19 942 75 
 19 951 -45 
 19 964 -47 
 19 976 -25 
 19 984 -37 
 19 990 88 
 19 992 -31 
 20 24 -27 
 20 26 -15 
 20 31 -37 
 20 39 -11 
 20 41 47 
 20 43 68 
 20 49 -55 
 20 63 -57 
 20 70 11 
 20 76 -96 
 20 83 -59 
 20 90 -27 
 20 107 -37 
 20 109 -61 
 20 117 91 
 20 118 80 
 20 129 16 
 20 133 -25 
 20 134 74 
 20 162 -49 
 20 164 -96 
 20 166 75 
 20 180 -73 
 20 184 29 
 20 200 -34 
 20 203 70 
 20 221 8 
 20 226 92 
 20 250 67 
 20 265 60 
 20 266 -59 
 20 271 19 
 20 272 53 
 20 275 -17 
 20 278 41 
 20 283 16 
 20 292 -53 
 20 302 43 
 20 306 28 
 20 325 65 
 20 332 47 
 20 339 92 
 20 342 -12 
 20 356 -17 
 20 358 -54 
 20 359 32 
 20 370 -84 
 20 376 -36 
 20 387 -52 
 20 395 53 
 20 401 -49 
 20 418 -14 
 20 419 -65 
 20 421 1 
 20 426 -68 
 20 427 -45 
 20 437 -88 
 20 451 -41 
 20 477 31 
 20 494 -63 
 20 496 -96 
 20 498 93 
 20 502 -1 
 20 524 38 
 20 577 28 
 20 591 55 
 20 609 -18 
 20 622 -7 
 20 634 -18 
 20 635 -11 
 20 642 -24 
 20 666 -57 
 20 670 100 
 20 677 -33 
 20 681 14 
 20 690 93 
 20 692 14 
 20 698 -57 
 20 700 -98 
 20 703 -52 
 20 713 52 
 20 722 -24 
 20 736 -60 
 20 739 95 
 20 746 63 
 20 753 79 
 20 759 -47 
 20 760 64 
 20 799 12 
 20 819 88 
 20 820 21 
 20 823 60 
 20 824 89 
 20 832 46 
 20 840 -14 
 20 858 -23 
 20 874 -47 
 20 877 -44 
 20 882 -51 
 20 888 -30 
 20 889 -50 
 20 896 80 
 20 906 -61 
 20 907 29 
 20 910 28 
 20 933 -26 
 20 944 31 
 20 953 50 
 20 962 -48 
 20 973 59 
 20 974 -27 
 20 986 -17 
 21 24 29 
 21 28 49 
 21 46 -77 
 21 47 43 
 21 53 -49 
 21 71 -38 
 21 80 41 
 21 85 40 
 21 97 -13 
 21 106 30 
 21 114 19 
 21 115 47 
 21 119 -91 
 21 120 -82 
 21 182 -62 
 21 187 49 
 21 193 74 
 21 210 7 
 21 224 -42 
 21 228 -66 
 21 235 -76 
 21 241 90 
 21 257 -28 
 21 259 -46 
 21 264 -22 
 21 275 21 
 21 283 36 
 21 284 96 
 21 286 -76 
 21 293 -15 
 21 310 10 
 21 315 -9 
 21 326 -53 
 21 329 76 
 21 350 -41 
 21 355 99 
 21 356 -45 
 21 362 48 
 21 366 -9 
 21 368 90 
 21 371 -20 
 21 385 -50 
 21 441 -88 
 21 471 -33 
 21 490 52 
 21 491 -11 
 21 512 82 
 21 522 -82 
 21 530 -27 
 21 536 66 
 21 539 25 
 21 543 -76 
 21 558 -8 
 21 560 -82 
 21 567 -41 
 21 583 -91 
 21 593 81 
 21 596 86 
 21 613 -89 
 21 617 -50 
 21 657 -61 
 21 713 80 
 21 728 -54 
 21 733 -33 
 21 745 -72 
 21 750 -94 
 21 754 -53 
 21 770 75 
 21 784 -98 
 21 808 -13 
 21 809 -13 
 21 825 -97 
 21 845 -50 
 21 852 61 
 21 855 -29 
 21 856 72 
 21 862 49 
 21 867 1 
 21 889 -80 
 21 903 -71 
 21 923 -42 
 21 936 -70 
 21 939 78 
 21 951 -34 
 21 952 -55 
 21 962 -92 
 21 970 -69 
 21 984 44 
 21 988 -12 
 21 998 87 
 22 33 -64 
 22 42 -50 
 22 69 28 
 22 74 -51 
 22 83 -83 
 22 110 -77 
 22 120 -8 
 22 149 48 
 22 151 98 
 22 169 62 
 22 176 -79 
 22 189 3 
 22 200 -88 
 22 209 5 
 22 221 -78 
 22 230 51 
 22 240 71 
 22 251 -44 
 22 263 27 
 22 275 -33 
 22 291 18 
 22 303 49 
 22 315 63 
 22 317 -49 
 22 331 57 
 22 342 87 
 22 351 39 
 22 365 50 
 22 378 -54 
 22 392 -51 
 22 393 49 
 22 396 -51 
 22 423 -53 
 22 430 -4 
 22 431 88 
 22 434 -19 
 22 446 -36 
 22 450 -34 
 22 452 -96 
 22 455 -39 
 22 469 -43 
 22 476 -94 
 22 498 51 
 22 524 -9 
 22 540 23 
 22 552 43 
 22 556 93 
 22 561 79 
 22 562 35 
 22 571 95 
 22 612 4 
 22 623 17 
 22 645 78 
 22 663 42 
 22 667 -17 
 22 673 -56 
 22 679 85 
 22 680 34 
 22 693 52 
 22 699 41 
 22 704 49 
 22 708 -86 
 22 712 72 
 22 722 16 
 22 730 4 
 22 735 97 
 22 736 84 
 22 750 7 
 22 752 -72 
 22 760 -79 
 22 767 -17 
 22 780 -31 
 22 788 52 
 22 797 87 
 22 807 -40 
 22 808 -8 
 22 813 -64 
 22 816 83 
 22 817 9 
 22 824 1 
 22 829 26 
 22 847 86 
 22 856 21 
 22 858 -7 
 22 866 71 
 22 877 -97 
 22 878 -12 
 22 886 -37 
 22 895 5 
 22 937 -34 
 22 943 -70 
 22 948 -67 
 22 965 -40 
 22 972 90 
 22 976 45 
 22 990 -88 
 22 992 -92 
 22 996 -39 
 22 999 -42 
 23 24 85 
 23 30 27 
 23 39 68 
 23 53 20 
 23 74 -85 
 23 89 -47 
 23 90 65 
 23 96 78 
 23 102 66 
 23 105 79 
 23 113 11 
 23 135 96 
 23 139 91 
 23 162 -53 
 23 174 9 
 23 194 86 
 23 198 -25 
 23 208 -25 
 23 215 -41 
 23 226 -90 
 23 227 46 
 23 239 64 
 23 243 70 
 23 252 81 
 23 257 -72 
 23 258 2 
 23 259 -20 
 23 269 -99 
 23 270 -80 
 23 275 15 
 23 284 -46 
 23 285 -72 
 23 289 83 
 23 329 -55 
 23 334 -5 
 23 338 -58 
 23 343 -33 
 23 353 -44 
 23 356 24 
 23 365 56 
 23 381 43 
 23 385 -36 
 23 413 44 
 23 414 -29 
 23 415 -76 
 23 434 -76 
 23 437 49 
 23 451 -33 
 23 453 99 
 23 466 -10 
 23 470 91 
 23 499 54 
 23 500 -95 
 23 521 51 
 23 527 -78 
 23 533 50 
 23 537 -25 
 23 550 -24 
 23 594 -53 
 23 616 -57 
 23 623 -1 
 23 643 65 
 23 645 -8 
 23 646 -79 
 23 655 -24 
 23 680 -68 
 23 681 -90 
 23 750 53 
 23 755 83 
 23 762 -21 
 23 763 53 
 23 775 41 
 23 779 -9 
 23 804 -31 
 23 808 58 
 23 810 64 
 23 813 -81 
 23 830 -13 
 23 879 -80 
 23 892 -13 
 23 914 -60 
 23 916 44 
 23 928 -36 
 23 946 47 
 23 947 27 
 23 950 6 
 23 956 -57 
 23 962 -29 
 23 965 -84 
 23 998 -18 
 23 1000 28 
 24 27 -41 
 24 30 -31 
 24 34 -5 
 24 39 84 
 24 44 -81 
 24 50 -58 
 24 65 -84 
 24 70 -26 
 24 73 -15 
 24 80 69 
 24 89 -75 
 24 116 9 
 24 119 -41 
 24 123 25 
 24 126 4 
 24 143 -97 
 24 157 -20 
 24 158 25 
 24 162 66 
 24 184 -57 
 24 207 -82 
 24 235 62 
 24 243 -7 
 24 246 42 
 24 252 -41 
 24 256 -28 
 24 270 34 
 24 274 -75 
 24 309 9 
 24 313 5 
 24 342 -22 
 24 345 -13 
 24 351 69 
 24 387 76 
 24 399 -72 
 24 408 -30 
 24 415 62 
 24 432 9 
 24 435 61 
 24 439 -9 
 24 445 -69 
 24 448 -83 
 24 452 31 
 24 458 12 
 24 461 -49 
 24 466 70 
 24 490 -63 
 24 494 -39 
 24 524 60 
 24 528 91 
 24 529 -92 
 24 531 -89 
 24 547 -41 
 24 571 35 
 24 580 -60 
 24 583 99 
 24 586 15 
 24 634 42 
 24 637 84 
 24 639 -62 
 24 648 -53 
 24 653 -19 
 24 681 -39 
 24 683 -36 
 24 700 -21 
 24 703 -29 
 24 710 98 
 24 716 -12 
 24 727 -71 
 24 730 20 
 24 733 -40 
 24 743 -36 
 24 765 28 
 24 768 -99 
 24 788 -65 
 24 789 -56 
 24 800 92 
 24 803 -89 
 24 806 -35 
 24 818 -62 
 24 826 -32 
 24 854 24 
 24 857 30 
 24 881 -96 
 24 887 54 
 24 900 2 
 24 905 -92 
 24 907 93 
 24 910 -84 
 24 918 40 
 24 926 -40 
 24 934 59 
 24 969 -91 
 24 974 99 
 24 990 65 
 24 996 -32 
 24 998 37 
 25 47 8 
 25 51 83 
 25 55 -76 
 25 59 -47 
 25 80 40 
 25 97 14 
 25 111 52 
 25 123 -31 
 25 133 -6 
 25 148 20 
 25 157 13 
 25 158 -34 
 25 169 -70 
 25 173 -6 
 25 181 -87 
 25 182 -60 
 25 189 57 
 25 192 -62 
 25 200 -97 
 25 212 3 
 25 217 -52 
 25 223 -7 
 25 229 87 
 25 234 -83 
 25 247 7 
 25 261 24 
 25 265 31 
 25 266 73 
 25 285 -11 
 25 296 39 
 25 338 -6 
 25 345 -8 
 25 371 49 
 25 385 -99 
 25 392 40 
 25 401 33 
 25 403 38 
 25 410 2 
 25 412 -19 
 25 413 29 
 25 422 -59 
 25 432 -62 
 25 434 65 
 25 440 52 
 25 448 50 
 25 454 -89 
 25 459 -61 
 25 462 14 
 25 468 -88 
 25 478 26 
 25 486 80 
 25 494 81 
 25 530 90 
 25 533 73 
 25 534 -83 
 25 567 74 
 25 581 -1 
 25 598 -48 
 25 604 8 
 25 619 33 
 25 642 53 
 25 644 96 
 25 646 -10 
 25 673 82 
 25 677 68 
 25 681 -97 
 25 695 40 
 25 698 -99 
 25 701 -13 
 25 710 -65 
 25 711 -83 
 25 729 98 
 25 741 41 
 25 745 12 
 25 752 35 
 25 765 -90 
 25 768 -78 
 25 776 31 
 25 779 13 
 25 783 89 
 25 788 36 
 25 812 56 
 25 828 81 
 25 829 -68 
 25 831 14 
 25 846 35 
 25 849 32 
 25 860 -87 
 25 878 48 
 25 881 24 
 25 892 97 
 25 915 37 
 25 918 -18 
 25 920 13 
 25 933 84 
 25 938 18 
 25 945 -70 
 25 950 29 
 25 979 92 
 25 980 64 
 25 983 -97 
 25 989 -67 
 25 992 -8 
 25 1000 71 
 26 35 2 
 26 48 12 
 26 54 -91 
 26 55 -67 
 26 57 40 
 26 59 55 
 26 74 -14 
 26 76 -87 
 26 79 79 
 26 95 -3 
 26 99 12 
 26 103 84 
 26 111 27 
 26 112 -46 
 26 114 -59 
 26 125 -67 
 26 133 81 
 26 155 81 
 26 159 -38 
 26 165 -69 
 26 192 29 
 26 200 -98 
 26 206 28 
 26 234 70 
 26 242 -66 
 26 270 11 
 26 310 -1 
 26 314 6 
 26 328 55 
 26 339 -10 
 26 348 20 
 26 355 -6 
 26 361 61 
 26 390 68 
 26 398 -72 
 26 400 -12 
 26 402 79 
 26 420 -36 
 26 438 95 
 26 450 95 
 26 460 8 
 26 465 -48 
 26 474 35 
 26 489 -64 
 26 491 -55 
 26 496 14 
 26 512 -85 
 26 529 -12 
 26 538 55 
 26 543 46 
 26 553 -78 
 26 555 46 
 26 559 26 
 26 587 -80 
 26 589 3 
 26 591 -25 
 26 592 88 
 26 593 -80 
 26 614 -34 
 26 617 -36 
 26 618 37 
 26 622 80 
 26 630 -50 
 26 645 75 
 26 646 -62 
 26 667 -1 
 26 680 -29 
 26 703 -18 
 26 709 -31 
 26 719 56 
 26 766 -68 
 26 775 -13 
 26 777 15 
 26 790 89 
 26 798 -93 
 26 805 -23 
 26 844 -63 
 26 888 15 
 26 894 -50 
 26 901 -77 
 26 923 -4 
 26 925 53 
 26 933 70 
 26 939 1 
 26 954 67 
 26 955 98 
 26 956 -8 
 26 964 -62 
 26 965 66 
 26 968 -45 
 26 969 -74 
 26 970 67 
 26 971 -54 
 26 973 77 
 26 974 -84 
 26 975 9 
 26 993 66 
 27 30 -21 
 27 32 -51 
 27 34 -18 
 27 46 -30 
 27 55 -15 
 27 57 -2 
 27 61 -34 
 27 81 -75 
 27 114 91 
 27 155 81 
 27 195 22 
 27 198 -91 
 27 200 -22 
 27 201 83 
 27 213 36 
 27 218 62 
 27 228 96 
 27 251 88 
 27 255 94 
 27 258 -14 
 27 264 35 
 27 275 78 
 27 276 71 
 27 284 -82 
 27 294 -18 
 27 300 7 
 27 318 -6 
 27 351 75 
 27 366 96 
 27 388 -5 
 27 408 19 
 27 418 -9 
 27 423 -50 
 27 424 23 
 27 426 -17 
 27 427 81 
 27 445 86 
 27 448 16 
 27 461 -13 
 27 478 -60 
 27 480 95 
 27 481 -23 
 27 510 74 
 27 516 92 
 27 529 19 
 27 550 94 
 27 574 -98 
 27 575 -6 
 27 582 -70 
 27 584 -27 
 27 625 19 
 27 631 39 
 27 633 -5 
 27 634 -72 
 27 639 72 
 27 661 93 
 27 672 58 
 27 676 34 
 27 682 86 
 27 693 -20 
 27 694 -5 
 27 695 -93 
 27 699 -59 
 27 705 14 
 27 732 -1 
 27 736 -56 
 27 737 47 
 27 739 -76 
 27 744 -27 
 27 755 84 
 27 770 18 
 27 778 -34 
 27 786 -78 
 27 787 -26 
 27 797 90 
 27 799 -72 
 27 815 60 
 27 819 -64 
 27 844 5 
 27 860 39 
 27 873 13 
 27 892 -47 
 27 895 25 
 27 900 -73 
 27 911 -90 
 27 913 4 
 27 916 29 
 27 918 -38 
 27 934 33 
 27 954 75 
 27 957 68 
 27 965 8 
 27 982 66 
 27 983 79 
 27 986 21 
 28 40 -21 
 28 47 96 
 28 59 89 
 28 76 5 
 28 98 -53 
 28 110 -59 
 28 115 32 
 28 123 46 
 28 135 -50 
 28 138 61 
 28 148 63 
 28 150 62 
 28 161 -58 
 28 162 25 
 28 173 -33 
 28 177 -98 
 28 202 -76 
 28 207 52 
 28 250 -52 
 28 251 -43 
 28 255 -41 
 28 257 56 
 28 297 -31 
 28 322 -58 
 28 330 90 
 28 345 -40 
 28 347 -23 
 28 362 -96 
 28 376 72 
 28 416 22 
 28 422 -52 
 28 425 27 
 28 432 39 
 28 439 32 
 28 443 -45 
 28 467 -59 
 28 470 22 
 28 475 -53 
 28 482 -29 
 28 524 51 
 28 527 74 
 28 534 37 
 28 537 66 
 28 564 -18 
 28 576 -33 
 28 578 -26 
 28 581 -29 
 28 582 92 
 28 601 -60 
 28 606 63 
 28 619 -22 
 28 620 96 
 28 630 -46 
 28 645 -86 
 28 648 -81 
 28 650 73 
 28 657 29 
 28 663 -23 
 28 681 -93 
 28 690 7 
 28 694 -52 
 28 700 -93 
 28 707 -17 
 28 709 6 
 28 718 -90 
 28 722 -22 
 28 750 -62 
 28 753 -19 
 28 758 -20 
 28 760 27 
 28 767 -64 
 28 776 18 
 28 786 -23 
 28 789 38 
 28 792 -1 
 28 811 40 
 28 837 -77 
 28 847 -41 
 28 851 42 
 28 861 74 
 28 873 -21 
 28 885 -48 
 28 887 -2 
 28 889 -59 
 28 892 -43 
 28 897 78 
 28 899 -59 
 28 907 84 
 28 916 61 
 28 917 -78 
 28 926 -62 
 28 936 -72 
 28 937 -17 
 28 964 43 
 28 973 -56 
 28 981 -86 
 28 997 -61 
 29 32 -16 
 29 54 -69 
 29 60 -97 
 29 114 7 
 29 138 59 
 29 142 -20 
 29 150 92 
 29 166 24 
 29 179 65 
 29 181 10 
 29 187 15 
 29 191 -65 
 29 202 -31 
 29 213 25 
 29 250 73 
 29 252 -24 
 29 258 29 
 29 290 -25 
 29 293 94 
 29 301 95 
 29 313 99 
 29 315 -69 
 29 320 -58 
 29 331 -4 
 29 340 78 
 29 341 -85 
 29 344 70 
 29 348 17 
 29 365 -40 
 29 378 -58 
 29 395 6 
 29 398 -82 
 29 400 99 
 29 412 91 
 29 421 83 
 29 447 45 
 29 449 -28 
 29 455 77 
 29 475 17 
 29 483 -56 
 29 495 38 
 29 496 9 
 29 499 95 
 29 506 -3 
 29 512 36 
 29 513 52 
 29 524 70 
 29 525 69 
 29 535 -2 
 29 537 46 
 29 557 37 
 29 569 -35 
 29 580 85 
 29 589 93 
 29 600 51 
 29 608 27 
 29 620 -65 
 29 622 -85 
 29 629 -20 
 29 642 -56 
 29 661 38 
 29 665 28 
 29 667 34 
 29 672 63 
 29 679 93 
 29 680 -19 
 29 683 -4 
 29 700 74 
 29 717 -70 
 29 723 40 
 29 733 32 
 29 739 -87 
 29 750 -15 
 29 787 -20 
 29 807 -59 
 29 834 -75 
 29 836 -19 
 29 843 -12 
 29 861 -69 
 29 885 55 
 29 893 24 
 29 919 -26 
 29 922 83 
 29 923 11 
 29 942 -15 
 29 968 14 
 29 972 -67 
 29 974 -82 
 29 976 -68 
 29 983 84 
 30 30 -62 
 30 41 82 
 30 46 20 
 30 57 7 
 30 67 47 
 30 70 83 
 30 72 84 
 30 84 -91 
 30 88 -53 
 30 96 73 
 30 113 24 
 30 117 -88 
 30 124 44 
 30 126 -74 
 30 127 59 
 30 153 67 
 30 170 -56 
 30 175 44 
 30 178 39 
 30 184 28 
 30 226 27 
 30 247 -57 
 30 251 30 
 30 252 11 
 30 285 1 
 30 290 19 
 30 300 20 
 30 310 -16 
 30 311 51 
 30 379 49 
 30 380 -69 
 30 407 66 
 30 419 84 
 30 422 -71 
 30 431 -12 
 30 453 7 
 30 455 -99 
 30 461 52 
 30 470 77 
 30 472 35 
 30 473 -4 
 30 474 32 
 30 480 -27 
 30 509 -57 
 30 527 -42 
 30 528 18 
 30 537 2 
 30 541 95 
 30 571 26 
 30 579 -42 
 30 588 21 
 30 600 81 
 30 620 -80 
 30 629 -53 
 30 638 44 
 30 640 28 
 30 660 21 
 30 699 -25 
 30 713 62 
 30 731 5 
 30 763 79 
 30 774 95 
 30 795 21 
 30 807 -87 
 30 819 53 
 30 821 23 
 30 827 -59 
 30 830 79 
 30 848 31 
 30 858 -82 
 30 879 -17 
 30 920 -68 
 30 930 43 
 30 931 27 
 30 938 -14 
 30 945 7 
 30 955 -44 
 30 963 -4 
 30 970 -96 
 30 980 68 
 30 981 73 
 30 991 -30 
 30 997 -42 
 30 1000 -1 
 31 34 -68 
 31 38 -16 
 31 48 36 
 31 70 64 
 31 72 -48 
 31 78 71 
 31 82 37 
 31 94 8 
 31 101 -7 
 31 103 -87 
 31 111 31 
 31 114 -84 
 31 118 49 
 31 124 -42 
 31 136 57 
 31 148 14 
 31 151 56 
 31 162 83 
 31 164 -53 
 31 168 22 
 31 171 18 
 31 174 -54 
 31 176 -7 
 31 189 -98 
 31 194 67 
 31 243 89 
 31 246 60 
 31 249 18 
 31 259 -6 
 31 279 -95 
 31 280 -37 
 31 284 -87 
 31 333 36 
 31 343 -59 
 31 344 3 
 31 345 1 
 31 352 -36 
 31 363 53 
 31 366 81 
 31 370 30 
 31 371 69 
 31 376 1 
 31 391 62 
 31 402 60 
 31 403 -91 
 31 422 58 
 31 426 54 
 31 428 -90 
 31 459 -15 
 31 475 68 
 31 490 -81 
 31 492 -16 
 31 494 -78 
 31 496 -75 
 31 497 82 
 31 504 -20 
 31 507 84 
 31 517 -84 
 31 530 -62 
 31 545 -93 
 31 546 68 
 31 568 65 
 31 570 28 
 31 592 16 
 31 597 9 
 31 599 -7 
 31 602 -75 
 31 608 -51 
 31 625 -82 
 31 662 -53 
 31 663 -76 
 31 666 -54 
 31 684 -36 
 31 690 -84 
 31 713 -34 
 31 714 -28 
 31 719 -7 
 31 720 17 
 31 739 -58 
 31 771 -5 
 31 780 68 
 31 786 -96 
 31 801 -72 
 31 813 58 
 31 821 40 
 31 875 -44 
 31 880 -55 
 31 894 55 
 31 896 89 
 31 899 89 
 31 916 11 
 31 921 10 
 31 929 -80 
 31 935 26 
 31 936 -32 
 31 944 -49 
 31 960 41 
 31 975 20 
 31 976 29 
 31 982 -84 
 32 34 76 
 32 53 -91 
 32 57 -47 
 32 64 98 
 32 75 39 
 32 79 -35 
 32 87 -4 
 32 96 -29 
 32 100 -86 
 32 106 45 
 32 124 -77 
 32 125 -35 
 32 156 11 
 32 171 18 
 32 179 -41 
 32 206 26 
 32 216 20 
 32 227 92 
 32 232 -43 
 32 265 -89 
 32 266 91 
 32 268 -1 
 32 270 -85 
 32 272 60 
 32 289 -23 
 32 296 7 
 32 306 4 
 32 312 67 
 32 316 -62 
 32 317 -50 
 32 318 -23 
 32 322 -78 
 32 329 34 
 32 330 -23 
 32 333 96 
 32 355 -2 
 32 367 -36 
 32 369 -34 
 32 391 -48 
 32 394 13 
 32 395 59 
 32 409 37 
 32 410 38 
 32 414 -98 
 32 416 2 
 32 424 76 
 32 434 -59 
 32 436 -20 
 32 456 1 
 32 461 -46 
 32 471 54 
 32 473 57 
 32 484 -45 
 32 493 52 
 32 526 72 
 32 533 24 
 32 547 99 
 32 578 46 
 32 597 -14 
 32 614 9 
 32 633 28 
 32 656 5 
 32 664 52 
 32 667 7 
 32 675 45 
 32 678 90 
 32 685 -5 
 32 692 -66 
 32 713 36 
 32 731 69 
 32 746 71 
 32 753 52 
 32 754 12 
 32 773 -15 
 32 802 24 
 32 803 56 
 32 805 95 
 32 810 -79 
 32 813 21 
 32 817 -12 
 32 822 30 
 32 823 -9 
 32 828 23 
 32 829 31 
 32 850 59 
 32 858 -87 
 32 872 -38 
 32 874 -32 
 32 877 -27 
 32 894 -81 
 32 900 -70 
 32 908 16 
 32 925 14 
 32 932 12 
 32 937 49 
 32 942 -52 
 32 944 83 
 32 954 89 
 32 968 -70 
 32 969 -52 
 32 982 -8 
 32 991 -66 
 33 44 -2 
 33 54 -32 
 33 60 -29 
 33 74 72 
 33 88 12 
 33 107 86 
 33 113 4 
 33 119 85 
 33 126 -56 
 33 177 56 
 33 179 -77 
 33 180 -19 
 33 188 7 
 33 193 -49 
 33 203 -11 
 33 215 96 
 33 231 -69 
 33 243 -35 
 33 249 9 
 33 265 -97 
 33 276 -70 
 33 294 25 
 33 300 81 
 33 309 74 
 33 332 8 
 33 358 -16 
 33 368 68 
 33 373 -53 
 33 393 -22 
 33 396 33 
 33 399 -87 
 33 402 99 
 33 409 77 
 33 432 6 
 33 449 34 
 33 460 73 
 33 462 -65 
 33 491 -30 
 33 495 10 
 33 504 -37 
 33 512 96 
 33 521 -98 
 33 529 -28 
 33 546 80 
 33 552 -4 
 33 574 43 
 33 576 85 
 33 582 42 
 33 588 93 
 33 590 -60 
 33 591 -85 
 33 597 -93 
 33 609 -35 
 33 637 -67 
 33 639 -20 
 33 645 94 
 33 650 -22 
 33 656 40 
 33 662 90 
 33 680 83 
 33 681 79 
 33 693 -88 
 33 698 51 
 33 721 -25 
 33 725 67 
 33 729 -84 
 33 730 -51 
 33 744 -64 
 33 760 68 
 33 765 13 
 33 772 -85 
 33 798 -67 
 33 802 6 
 33 805 76 
 33 815 -32 
 33 822 71 
 33 833 -76 
 33 839 95 
 33 850 38 
 33 853 -17 
 33 855 -43 
 33 860 -65 
 33 876 -17 
 33 889 -53 
 33 919 16 
 33 922 -45 
 33 931 -73 
 33 934 52 
 33 958 11 
 33 963 -29 
 33 964 -65 
 33 966 81 
 33 970 17 
 33 983 36 
 33 1000 -76 
 34 37 -69 
 34 52 -70 
 34 83 43 
 34 102 60 
 34 109 50 
 34 114 85 
 34 120 -69 
 34 126 -34 
 34 141 77 
 34 156 -30 
 34 178 76 
 34 180 74 
 34 186 -44 
 34 209 72 
 34 245 -2 
 34 264 -77 
 34 268 92 
 34 271 -19 
 34 275 1 
 34 279 -87 
 34 290 40 
 34 301 -74 
 34 314 -18 
 34 341 -43 
 34 342 18 
 34 387 -7 
 34 388 69 
 34 432 30 
 34 439 -39 
 34 451 68 
 34 459 64 
 34 470 11 
 34 475 -1 
 34 484 90 
 34 490 -90 
 34 502 25 
 34 518 39 
 34 532 -17 
 34 537 72 
 34 556 -97 
 34 563 -85 
 34 582 57 
 34 585 29 
 34 604 -51 
 34 628 -22 
 34 646 91 
 34 650 49 
 34 656 -34 
 34 659 5 
 34 666 -50 
 34 686 -13 
 34 690 53 
 34 707 -76 
 34 716 -57 
 34 742 -14 
 34 758 -49 
 34 768 79 
 34 773 60 
 34 797 -32 
 34 800 78 
 34 825 39 
 34 827 -57 
 34 843 -79 
 34 860 98 
 34 872 7 
 34 897 -9 
 34 906 -11 
 34 907 -7 
 34 909 83 
 34 910 -28 
 34 918 60 
 34 924 -94 
 34 926 4 
 34 934 -67 
 34 936 -99 
 34 941 10 
 34 943 -25 
 34 944 -5 
 34 952 -43 
 34 962 41 
 34 989 60 
 34 998 -88 
 34 999 96 
 35 39 8 
 35 51 -79 
 35 55 -9 
 35 90 46 
 35 97 55 
 35 108 -86 
 35 116 20 
 35 120 -22 
 35 126 94 
 35 136 3 
 35 144 -49 
 35 151 56 
 35 169 -32 
 35 170 26 
 35 190 -46 
 35 193 31 
 35 194 8 
 35 209 82 
 35 210 71 
 35 230 -64 
 35 245 -14 
 35 249 95 
 35 260 -57 
 35 265 -97 
 35 274 11 
 35 283 9 
 35 294 -99 
 35 311 92 
 35 319 49 
 35 331 -7 
 35 332 -5 
 35 336 -30 
 35 355 -47 
 35 359 67 
 35 364 98 
 35 385 96 
 35 389 -56 
 35 391 -80 
 35 395 17 
 35 403 -45 
